id,dokumentnummer,sitzungsnummer,titel,datum,sitzungsbemerkung,pdf_url,xml_url,vorgangsbezug_anzahl,pdf_hash,aktualisiert
5574,20/106,106,Protokoll der 106. Sitzung des 20. Deutschen Bundestages,2023-05-25,,https://dserver.bundestag.de/btp/20/20106.pdf,https://dserver.bundestag.de/btp/20/20106.xml,49,2f543653c0a35f836fba5fb1e566974e,2023-06-15T12:12:37+02:00
5575,20/107,107,Protokoll der 107. Sitzung des 20. Deutschen Bundestages,2023-05-26,,https://dserver.bundestag.de/btp/20/20107.pdf,https://dserver.bundestag.de/btp/20/20107.xml,26,cabe9a4f414f55d4924624898306083f,2023-10-23T08:25:49+02:00
5576,20/108,108,Protokoll der 108. Sitzung des 20. Deutschen Bundestages,2023-06-14,,https://dserver.bundestag.de/btp/20/20108.pdf,https://dserver.bundestag.de/btp/20/20108.xml,63,1b0e657b0695313fd7d7a094a21d3018,2023-10-23T08:25:54+02:00
5577,20/109,109,Protokoll der 109. Sitzung des 20. Deutschen Bundestages,2023-06-15,,https://dserver.bundestag.de/btp/20/20109.pdf,https://dserver.bundestag.de/btp/20/20109.xml,66,26e609df0de02ffef53fe5f62a292902,2023-06-21T12:56:34+02:00
5578,20/110,110,Protokoll der 110. Sitzung des 20. Deutschen Bundestages,2023-06-16,,https://dserver.bundestag.de/btp/20/20110.pdf,https://dserver.bundestag.de/btp/20/20110.xml,16,7b3590fa6efbbc5954494db2383700f4,2025-03-14T09:52:27+01:00
5580,20/111,111,Protokoll der 111. Sitzung des 20. Deutschen Bundestages,2023-06-21,,https://dserver.bundestag.de/btp/20/20111.pdf,https://dserver.bundestag.de/btp/20/20111.xml,59,3c536530122c7d9a5aa164c37d522194,2025-03-14T09:52:32+01:00
5581,20/112,112,Protokoll der 112. Sitzung des 20. Deutschen Bundestages,2023-06-22,,https://dserver.bundestag.de/btp/20/20112.pdf,https://dserver.bundestag.de/btp/20/20112.xml,45,5f59681fa88d9a435dc9d66d90282ab4,2025-03-14T09:52:36+01:00
5582,20/113,113,Protokoll der 113. Sitzung des 20. Deutschen Bundestages,2023-06-23,,https://dserver.bundestag.de/btp/20/20113.pdf,https://dserver.bundestag.de/btp/20/20113.xml,41,d48e55104c5add801b0d2da90f937204,2025-03-14T09:56:46+01:00
5583,20/114,114,Protokoll der 114. Sitzung des 20. Deutschen Bundestages,2023-07-05,,https://dserver.bundestag.de/btp/20/20114.pdf,https://dserver.bundestag.de/btp/20/20114.xml,61,32703ade2237fa99d69139d44894c22b,2023-07-07T09:31:04+02:00
5584,20/115,115,Protokoll der 115. Sitzung des 20. Deutschen Bundestages,2023-07-06,,https://dserver.bundestag.de/btp/20/20115.pdf,https://dserver.bundestag.de/btp/20/20115.xml,67,9b44d849b076220a1be266f4f983e2ae,2023-07-12T17:44:01+02:00
5585,20/116,116,Protokoll der 116. Sitzung des 20. Deutschen Bundestages,2023-07-07,,https://dserver.bundestag.de/btp/20/20116.pdf,https://dserver.bundestag.de/btp/20/20116.xml,48,c11c0ada74ab80899d62151334f5cf3a,2023-10-23T08:26:05+02:00
5587,20/117,117,Protokoll der 117. Sitzung des 20. Deutschen Bundestages,2023-09-05,,https://dserver.bundestag.de/btp/20/20117.pdf,https://dserver.bundestag.de/btp/20/20117.xml,9,063d89183bd71e55173766184c1418bf,2023-10-18T12:55:49+02:00
5588,20/118,118,Protokoll der 118. Sitzung des 20. Deutschen Bundestages,2023-09-06,,https://dserver.bundestag.de/btp/20/20118.pdf,https://dserver.bundestag.de/btp/20/20118.xml,4,95e32cf6550920a1663b14134158ba9b,2023-09-07T17:19:17+02:00
5589,20/119,119,Protokoll der 119. Sitzung des 20. Deutschen Bundestages,2023-09-07,,https://dserver.bundestag.de/btp/20/20119.pdf,https://dserver.bundestag.de/btp/20/20119.xml,11,c7554177fdb1de52746d205bfe545e96,2023-09-12T11:57:16+02:00
5590,20/120,120,Protokoll der 120. Sitzung des 20. Deutschen Bundestages,2023-09-08,,https://dserver.bundestag.de/btp/20/20120.pdf,https://dserver.bundestag.de/btp/20/20120.xml,19,ca0036b464b45d1d94526a2401716bad,2023-12-05T09:56:53+01:00
5591,20/121,121,Protokoll der 121. Sitzung des 20. Deutschen Bundestages,2023-09-20,,https://dserver.bundestag.de/btp/20/20121.pdf,https://dserver.bundestag.de/btp/20/20121.xml,54,1ca1d3e482bd8359ab3459ad78a9aa96,2023-09-29T12:40:54+02:00
5592,20/122,122,Protokoll der 122. Sitzung des 20. Deutschen Bundestages,2023-09-21,,https://dserver.bundestag.de/btp/20/20122.pdf,https://dserver.bundestag.de/btp/20/20122.xml,61,411807359678eda05ca01908cdd87b9b,2023-10-04T16:22:41+02:00
5593,20/123,123,Protokoll der 123. Sitzung des 20. Deutschen Bundestages,2023-09-22,,https://dserver.bundestag.de/btp/20/20123.pdf,https://dserver.bundestag.de/btp/20/20123.xml,21,e8759cc6c5b0a92d5108d30ae6a4a607,2023-09-28T17:56:09+02:00
5594,20/124,124,Protokoll der 124. Sitzung des 20. Deutschen Bundestages,2023-09-27,,https://dserver.bundestag.de/btp/20/20124.pdf,https://dserver.bundestag.de/btp/20/20124.xml,53,5c1b64a0738b841527a53173490f54d9,2023-09-29T13:41:49+02:00
5595,20/125,125,Protokoll der 125. Sitzung des 20. Deutschen Bundestages,2023-09-28,,https://dserver.bundestag.de/btp/20/20125.pdf,https://dserver.bundestag.de/btp/20/20125.xml,48,d7e70a3990bff70bdbf5376b9cbce349,2023-10-23T08:26:11+02:00
